Company,Product,TypeName,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_inr,Touchscreen_Flag,IPSpanel_Flag,Retina_Flag,Pixels,PPI_proxy,TotalStorage,CPU_brand,GPU_brand,OS_clean,Type_clean,PriceBand
Acer,Aspire ES1-523,Notebook,15.6,4,Windows 10,2.4,387,Standard,1366,768,No,No,No,AMD,2.2,A8-Series 7410,500,0,HDD,No,AMD,Radeon R5,42566,0,0,0,1049088,4310.848126,500,Amd,Amd,Windows 10,Notebook,Budget
Dell,Inspiron 3552,Notebook,15.6,4,Linux,2.2,393.49,Standard,1366,768,No,No,No,Intel,1.6,Pentium Quad Core N3700,500,0,HDD,No,Intel,HD Graphics,43280,0,0,0,1049088,4310.848126,500,Intel,Intel,Linux,Notebook,Budget
HP,250 G6,Notebook,15.6,4,No OS,1.86,345.99,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,38055,0,0,0,1049088,4310.848126,1024,Intel,Intel,No Os,Notebook,Budget
Asus,Rog GL702VM-GC354T,Gaming,17.3,8,Windows 10,2.7,1599,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,175874,0,1,0,2073600,6928.397207,1280,Intel,Nvidia,Windows 10,Gaming,Premium
Dell,Inspiron 5370,Ultrabook,13.3,4,Windows 10,1.4,818.35,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 530,90010,0,1,0,2073600,11722.53943,256,Intel,Amd,Windows 10,Ultrabook,Mid
HP,Elitebook 820,Netbook,12.5,4,Windows 7,2.4,1599,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,128,0,SSD,No,Intel,HD Graphics 520,175874,0,0,0,1049088,6714.1632,128,Intel,Intel,Windows 7,Netbook,Premium
Acer,Aspire F5-573G,Notebook,15.6,8,Windows 10,2.4,799,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,1024,SSD,HDD,Nvidia,GeForce GTX 950M,87882,0,0,0,2073600,8520.710059,1280,Intel,Nvidia,Windows 10,Notebook,Mid
Dell,Inspiron 5567,Notebook,15.6,8,Windows 10,2.36,638.8,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,AMD,Radeon R7 M445,70262,0,0,0,2073600,8520.710059,1024,Intel,Amd,Windows 10,Notebook,Mid
MSI,GS70 Stealth,Gaming,17.3,8,Windows 10,2.6,1599,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,GeForce GTX 965M,175874,0,0,0,2073600,6928.397207,256,Intel,Nvidia,Windows 10,Gaming,Premium
HP,250 G5,Notebook,15.6,4,Windows 10,1.96,500,Standard,1366,768,No,No,No,Intel,1.6,Pentium Quad Core N3710,1024,0,HDD,No,Intel,HD Graphics 405,54995,0,0,0,1049088,4310.848126,1024,Intel,Intel,Windows 10,Notebook,Budget
Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,16,Windows 10,4.3,2299,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 980M,252867,0,1,0,2073600,6928.397207,1152,Intel,Nvidia,Windows 10,Gaming,Premium
Dell,Latitude E5270,Ultrabook,12.5,4,Windows 7,1.5,1135.15,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,500,0,HDD,No,Intel,HD Graphics 520,124855,0,0,0,1049088,6714.1632,500,Intel,Intel,Windows 7,Ultrabook,Upper-Mid
Dell,Latitude E5270,Ultrabook,12.5,4,Windows 7,1.5,1166.97,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,128,0,SSD,No,Intel,HD Graphics 520,128355,0,0,0,1049088,6714.1632,128,Intel,Intel,Windows 7,Ultrabook,Upper-Mid
Acer,Chromebook 15,Notebook,15.6,4,Chrome OS,2.2,209,Standard,1366,768,No,No,No,Intel,1.5,Celeron Dual Core 3205U,16,0,SSD,No,Intel,HD Graphics,22988,0,0,0,1049088,4310.848126,16,Intel,Intel,Chrome Os,Notebook,Budget
HP,ZBook 17,Workstation,17.3,8,Windows 7,3,2899,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,1024,0,HDD,No,AMD,FirePro W6150M,318861,0,1,0,2073600,6928.397207,1024,Intel,Amd,Windows 7,Workstation,Ultra
Lenovo,Legion Y520-15IKBN,Gaming,15.6,16,Windows 10,2.4,1199,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050 Ti,131878,0,0,0,2073600,8520.710059,512,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Dell,Latitude E5270,Ultrabook,12.5,8,Windows 7,1.5,1413.1,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,155427,0,0,0,1049088,6714.1632,256,Intel,Intel,Windows 7,Ultrabook,Upper-Mid
MSI,GE72 Apache,Gaming,17.3,8,Windows 10,2.9,1511.19,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,166216,0,0,0,2073600,6928.397207,1152,Intel,Nvidia,Windows 10,Gaming,Premium
Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,4,Windows 10,2.1,867,Full HD,1920,1080,Yes,Yes,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,95361,1,1,0,2073600,8520.710059,256,Intel,Intel,Windows 10,2 In 1 Convertible,Mid
HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,4,Windows 10,2.1,398,Full HD,1920,1080,No,No,No,AMD,2.5,A6-Series 9220,1024,0,HDD,No,AMD,Radeon R4,43776,0,0,0,2073600,8520.710059,1024,Amd,Amd,Windows 10,Notebook,Budget
Asus,Rog GL552VW-CN470T,Gaming,15.6,16,Windows 10,2.59,1339,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,147277,0,1,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
HP,EliteBook 1030,Notebook,13.3,8,Windows 10,1.16,1699,Quad HD+,3200,1800,Yes,No,No,Intel,1.1,Core M 6Y54,256,0,SSD,No,Intel,HD Graphics 515,186873,1,0,0,5760000,32562.60953,256,Intel,Intel,Windows 10,Notebook,Premium
Dell,Vostro 3559,Notebook,15.6,4,Windows 7,2.24,769.15,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,AMD,Radeon R5 M315,84599,0,0,0,1049088,4310.848126,500,Intel,Amd,Windows 7,Notebook,Mid
Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,4,Windows 10,2.1,429,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,47186,0,0,0,1049088,4310.848126,128,Intel,Intel,Windows 10,Notebook,Budget
HP,Spectre Pro,Ultrabook,13.3,8,Windows 10,1.16,1969,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,216570,0,0,0,2073600,11722.53943,512,Intel,Intel,Windows 10,Ultrabook,Premium
Lenovo,Yoga Book,2 in 1 Convertible,10.1,4,Android,0.69,549,Standard,1920,1200,Yes,Yes,No,Intel,1.44,Atom x5-Z8550,64,0,Flash Storage,No,Intel,HD Graphics 400,60385,1,1,0,2304000,22586.02098,64,Intel,Intel,Android,2 In 1 Convertible,Mid
Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.23,1379,Full HD,1920,1080,No,No,No,Intel,2.4,Core i7 7560U,256,0,SSD,No,Intel,Iris Plus Graphics 640,151676,0,0,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,16,Windows 10,4.6,2749.99,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 6820HK,256,1024,SSD,Hybrid,Nvidia,GeForce GTX 980M,302471,0,1,0,2073600,6928.397207,1280,Intel,Nvidia,Windows 10,Gaming,Ultra
Razer,Blade Stealth,Ultrabook,12.5,8,Windows 10,1.25,1029,4K Ultra HD,3840,2160,Yes,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,113180,1,0,0,8294400,53084.16,256,Intel,Intel,Windows 10,Ultrabook,Upper-Mid
Toshiba,Portege X30-D-10K,Ultrabook,13.3,16,Windows 10,1.05,2226,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,244838,0,0,0,2073600,11722.53943,512,Intel,Intel,Windows 10,Ultrabook,Premium
Asus,Rog GL752VW-T4308T,Gaming,17.3,8,Windows 10,3.52,1312.49,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,144361,0,0,0,2073600,6928.397207,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.3,4,Windows 10,1.35,196,Full HD,1920,1080,No,No,No,Intel,1.44,Atom X5-Z8350,32,0,Flash Storage,No,Intel,HD Graphics 400,21558,0,0,0,2073600,11722.53943,32,Intel,Intel,Windows 10,Notebook,Budget
HP,Spectre Pro,Notebook,13.3,8,Windows 10,1.16,1690,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,185883,0,0,0,2073600,11722.53943,256,Intel,Intel,Windows 10,Notebook,Premium
HP,EliteBook 1040,Notebook,14,8,Windows 7,1.43,1513,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,166415,0,0,0,2073600,10579.59184,256,Intel,Intel,Windows 7,Notebook,Premium
Dell,Latitude E5570,Notebook,15.6,4,Linux,2.09,523.63,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,57594,0,0,0,1049088,4310.848126,500,Intel,Intel,Linux,Notebook,Mid
Asus,VivoBook Max,Notebook,15.6,4,Windows 10,2,435,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,47846,0,0,0,1049088,4310.848126,1024,Intel,Intel,Windows 10,Notebook,Budget
Lenovo,ThinkPad Yoga,2 in 1 Convertible,14,8,Windows 10,1.8,1669,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,183573,1,1,0,2073600,10579.59184,256,Intel,Intel,Windows 10,2 In 1 Convertible,Premium
Lenovo,Yoga Book,2 in 1 Convertible,10.1,4,Windows 10,0.69,479,Standard,1920,1200,Yes,Yes,No,Intel,1.44,Atom x5-Z8550,64,0,Flash Storage,No,Intel,HD Graphics 400,52685,1,1,0,2304000,22586.02098,64,Intel,Intel,Windows 10,2 In 1 Convertible,Budget
HP,EliteBook 820,Ultrabook,12.5,8,Windows 7,1.26,1895,Standard,1366,768,No,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,208431,0,0,0,1049088,6714.1632,256,Intel,Intel,Windows 7,Ultrabook,Premium
Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,No OS,2.4,989,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,108780,0,1,0,2073600,8520.710059,1152,Intel,Nvidia,No Os,Gaming,Mid
HP,Omen -,Gaming,17.3,8,Windows 10,3.35,1129,Full HD,1920,1080,No,Yes,No,Intel,2.3,Core i5 6300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,124179,0,1,0,2073600,6928.397207,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,8,Windows 10,2.04,629,Standard,1366,768,No,No,No,Intel,2.7,Core i7 7500U,2048,0,HDD,No,Intel,HD Graphics 620,69184,0,0,0,1049088,4310.848126,2048,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,ThinkPad P40,2 in 1 Convertible,14,8,Windows 7,1.8,2050.38,Full HD,1920,1080,Yes,Yes,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Nvidia,Quadro M500M,225521,1,1,0,2073600,10579.59184,512,Intel,Nvidia,Windows 7,2 In 1 Convertible,Premium
Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14,4,Windows 10,1.5,278,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,30577,0,0,0,1049088,5352.489796,32,Intel,Intel,Windows 10,Notebook,Budget
HP,250 G6,Ultrabook,15.6,8,Windows 10,1.84,752,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,82712,0,0,0,2073600,8520.710059,256,Intel,Intel,Windows 10,Ultrabook,Mid
Acer,Aspire E5-576G,Notebook,15.6,4,Windows 10,2.23,616,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 940MX,67754,0,0,0,2073600,8520.710059,1024,Intel,Nvidia,Windows 10,Notebook,Mid
Lenovo,IdeaPad 500-15ISK,Notebook,15.6,16,Windows 10,2.5,1099,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,1024,0,Hybrid,No,AMD,Radeon R7 M360,120879,0,0,0,2073600,8520.710059,1024,Intel,Amd,Windows 10,Notebook,Upper-Mid
HP,ZBook 17,Workstation,17.3,8,Windows 7,3,3949.4,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M3000M,434395,0,1,0,2073600,6928.397207,256,Intel,Nvidia,Windows 7,Workstation,Ultra
Dell,Inspiron 5567,Notebook,15.6,8,Windows 10,2.5,784,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,AMD,Radeon R7 M445,86232,0,0,0,1049088,4310.848126,1024,Intel,Amd,Windows 10,Notebook,Mid
MSI,GT72S Dominator,Gaming,17.3,16,Windows 10,3.78,2399,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 6820HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 980M,263866,0,0,0,2073600,6928.397207,1280,Intel,Nvidia,Windows 10,Gaming,Premium
HP,EliteBook 850,Ultrabook,15.6,8,Windows 7,1.88,2171.72,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,238867,0,0,0,2073600,8520.710059,256,Intel,Intel,Windows 7,Ultrabook,Premium
Lenovo,ThinkPad X1,2 in 1 Convertible,14,16,Windows 10,2.8,2440,Standard,2560,1440,Yes,Yes,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,268376,1,1,0,3686400,18808.16327,512,Intel,Intel,Windows 10,2 In 1 Convertible,Premium
MSI,GP62M 7RDX,Gaming,15.6,8,Windows 10,2.4,1142.8,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,125697,0,0,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
HP,Spectre Pro,2 in 1 Convertible,13.3,8,Windows 10,1.48,1629,Full HD,1920,1080,Yes,No,No,Intel,2.4,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520,179174,1,0,0,2073600,11722.53943,256,Intel,Intel,Windows 10,2 In 1 Convertible,Premium
HP,ZBook 15,Workstation,15.6,8,Windows 7,2.59,2229,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M1000M,245168,0,1,0,2073600,8520.710059,256,Intel,Nvidia,Windows 7,Workstation,Premium
HP,Spectre Pro,2 in 1 Convertible,13.3,8,Windows 10,1.48,1799,Standard,2560,1440,Yes,No,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,197872,1,0,0,3686400,20840.0701,256,Intel,Intel,Windows 10,2 In 1 Convertible,Premium
HP,ZBook Studio,Workstation,15.6,8,Windows 7,2,1899,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M1000M,208871,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 7,Workstation,Premium
HP,EliteBook 820,Ultrabook,12.5,8,Windows 7,1.26,2296.95,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,252642,0,0,0,2073600,13271.04,256,Intel,Intel,Windows 7,Ultrabook,Premium
Dell,Vostro 5568,Notebook,15.6,8,Windows 10,2.18,1009.9,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 940MX,111079,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Notebook,Upper-Mid
HP,EliteBook 850,Notebook,15.6,8,Windows 7,1.88,1579,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,173674,0,0,0,2073600,8520.710059,256,Intel,Intel,Windows 7,Notebook,Premium
Lenovo,ThinkPad X1,2 in 1 Convertible,14,8,Windows 10,1.27,2339,Standard,2560,1440,Yes,Yes,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,257267,1,1,0,3686400,18808.16327,256,Intel,Intel,Windows 10,2 In 1 Convertible,Premium
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,4,No OS,1.9,339,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,37287,0,0,0,1049088,4310.848126,1024,Intel,Intel,No Os,Notebook,Budget
HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,4,Windows 10,1.86,297,Standard,1366,768,No,No,No,AMD,1.8,E-Series 7110,500,0,HDD,No,AMD,Radeon R2 Graphics,32667,0,0,0,1049088,4310.848126,500,Amd,Amd,Windows 10,Notebook,Budget
Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,8,No OS,2.32,599,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,1024,0,HDD,No,AMD,Radeon R5 M330,65884,0,0,0,2073600,8520.710059,1024,Intel,Amd,No Os,Notebook,Mid
Dell,Inspiron 7567,Gaming,15.6,8,Windows 10,2.62,1199,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050Ti,131878,0,0,0,2073600,8520.710059,1024,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Dell,XPS 15,Notebook,15.6,8,Windows 10,2.04,2250.68,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,2.3,Core i5 6300HQ,256,0,SSD,No,Nvidia,GeForce 960M,247552,1,1,0,8294400,34082.84024,256,Intel,Nvidia,Windows 10,Notebook,Premium
HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,4,Windows 10,1.91,478.89,Full HD,1920,1080,No,No,No,AMD,2.5,A6-Series A6-9220,256,0,SSD,No,AMD,Radeon 520,52673,0,0,0,2073600,8520.710059,256,Amd,Amd,Windows 10,Notebook,Budget
MSI,GP72M 7REX,Gaming,17.3,16,Windows 10,2.7,1492.8,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,164193,0,0,0,2073600,6928.397207,1280,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Lenovo,ThinkPad T460s,Ultrabook,14,12,Windows 7,1.4,2299,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,252867,0,0,0,2073600,10579.59184,512,Intel,Intel,Windows 7,Ultrabook,Premium
Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,8,Windows 10,2.5,788.49,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,1024,0,Hybrid,No,AMD,Radeon R5 M330,86726,0,0,0,2073600,8520.710059,1024,Intel,Amd,Windows 10,Notebook,Mid
HP,Spectre Pro,2 in 1 Convertible,13.3,8,Windows 10,1.48,2041,Standard,2560,1440,Yes,No,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,224490,1,0,0,3686400,20840.0701,512,Intel,Intel,Windows 10,2 In 1 Convertible,Premium
Lenovo,ThinkPad T460,Ultrabook,14,8,Windows 7,1.7,1499,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,164875,0,0,0,2073600,10579.59184,256,Intel,Intel,Windows 7,Ultrabook,Upper-Mid
MSI,GS40 Phantom,Gaming,14,16,Windows 10,1.7,1769,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 970M,194572,0,0,0,2073600,10579.59184,1280,Intel,Nvidia,Windows 10,Gaming,Premium
HP,Pavilion 15-cb003nv,Gaming,15.6,8,Windows 10,2.62,899,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,98881,0,1,0,2073600,8520.710059,1024,Intel,Nvidia,Windows 10,Gaming,Mid
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,8,Windows 10,2.2,459,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,50485,0,0,0,1049088,4310.848126,1024,Intel,Intel,Windows 10,Notebook,Budget
HP,250 G4,Notebook,15.6,4,No OS,2.1,476.99,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,52464,0,0,0,1049088,4310.848126,500,Intel,Intel,No Os,Notebook,Budget
Dell,Inspiron 7567,Gaming,15.6,8,Windows 10,2.62,1498,4K Ultra HD,3840,2160,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,164765,0,0,0,8294400,34082.84024,1152,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
Lenovo,ThinkPad T570,Notebook,15.6,8,Windows 10,1.95,1390,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,152886,0,1,0,2073600,8520.710059,256,Intel,Intel,Windows 10,Notebook,Upper-Mid
Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,4,Windows 10,2.2,468,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 920MX ,51475,0,0,0,2073600,8520.710059,1024,Intel,Nvidia,Windows 10,Notebook,Budget
HP,Stream 14-AX000nv,Notebook,14,2,Windows 10,1.44,249,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,32,0,Flash Storage,No,Intel,HD Graphics 400,27388,0,0,0,1049088,5352.489796,32,Intel,Intel,Windows 10,Notebook,Budget
MSI,PL60 7RD,Gaming,15.6,8,Windows 10,2.2,839,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce GTX 1050,92282,0,1,0,2073600,8520.710059,1024,Intel,Nvidia,Windows 10,Gaming,Mid
HP,250 G5,Notebook,15.6,8,Windows 10,1.96,679,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,74683,0,0,0,2073600,8520.710059,256,Intel,Intel,Windows 10,Notebook,Mid
HP,ProBook 450,Notebook,15.6,16,Windows 10,2.1,1159,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,127478,0,0,0,2073600,8520.710059,512,Intel,Intel,Windows 10,Notebook,Upper-Mid
Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,4,Windows 10,2.2,369,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3050,500,0,HDD,No,Intel,HD Graphics,40586,0,0,0,1049088,4310.848126,500,Intel,Intel,Windows 10,Notebook,Budget
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,4,No OS,2.1,398,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,43776,0,0,0,1049088,4310.848126,500,Intel,Intel,No Os,Notebook,Budget
Lenovo,IdeaPad 510-15IKB,Notebook,15.6,8,No OS,2.2,709,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 940MX,77983,0,0,0,2073600,8520.710059,1024,Intel,Nvidia,No Os,Notebook,Mid
Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14,4,Windows 10,2,769,Full HD,1920,1080,No,No,No,Intel,2.4,Core i3 7100U,256,0,SSD,No,Intel,HD Graphics 620,84582,0,0,0,2073600,10579.59184,256,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,4,Windows 7,2.32,825,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,1024,0,Hybrid,No,Intel,HD Graphics 520,90742,0,0,0,2073600,8520.710059,1024,Intel,Intel,Windows 7,Notebook,Mid
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,16,Windows 10,3.31,1305,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i7 6700HQ,512,0,SSD,No,Nvidia,GeForce GTX 960,143537,0,1,0,2073600,8520.710059,512,Intel,Nvidia,Windows 10,Gaming,Upper-Mid
MSI,GS60 Ghost,Gaming,15.6,16,Windows 10,1.91,2153.37,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 970M,236849,0,0,0,2073600,8520.710059,1152,Intel,Nvidia,Windows 10,Gaming,Premium
HP,ProBook 450,Notebook,15.6,4,Windows 10,2.07,650,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,500,0,HDD,No,Intel,HD Graphics 520,71494,0,0,0,1049088,4310.848126,500,Intel,Intel,Windows 10,Notebook,Mid
Lenovo,ThinkPad X1,2 in 1 Convertible,14,8,Windows 10,1.36,1637,Standard,2560,1440,Yes,Yes,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,180054,1,1,0,3686400,18808.16327,256,Intel,Intel,Windows 10,2 In 1 Convertible,Premium
Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,6,Windows 10,1.54,831,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 920M,91402,0,0,0,2073600,8520.710059,256,Intel,Nvidia,Windows 10,Ultrabook,Mid
